"cors","focal","sqq","nyears"
0.759519375783525,"753","824",6
0.444496947737167,"753","825",17
-0.13627571866761,"753","826",21
0.419120452157222,"753","827",22
0.134896270621531,"753","828",14
-0.490100357565311,"753","861",12
-0.0937274270131012,"753","863",13
0.340509514860854,"753","864",22
0.0315782233403122,"753","865",22
-0.0571308242675437,"753","866",6
0.204524183507746,"753","898",13
0.0575118523439935,"753","899",22
0.147975325905482,"753","900",22
0.39563364114077,"753","901",22
0.442895103790693,"753","902",22
0.00342376414397778,"753","903",6
0.000840297234616445,"753","934",9
0.42002773547014,"753","935",14
0.0681169383714627,"753","936",21
-0.112927672701221,"753","937",22
0.0938360846394133,"753","938",22
-0.238016611069476,"753","939",21
1,"787","787",6
NA,"787","788",0
0.405158428180236,"787","789",6
0.190127523520115,"787","790",6
0.222764130787723,"787","822",6
-0.239888403918831,"787","823",5
1,"787","824",2
0.746014366836837,"787","825",6
0.76782044792364,"787","826",6
-0.272161163289788,"787","827",6
NA,"787","828",1
NA,"787","861",0
NA,"787","863",1
0.950383053980449,"787","864",6
-0.0767817773512393,"787","865",6
NA,"787","866",0
-0.166589747093993,"787","898",3
0.653786006349747,"787","899",6
0.644918540337308,"787","900",6
0.428195321260458,"787","901",6
0.512932267569663,"787","902",6
NA,"787","903",0
1,"787","934",2
0.421264561008392,"787","935",6
0.72297108313525,"787","936",6
-0.13891021951579,"787","937",6
-0.197824725484757,"787","938",6
-0.0405988138218229,"787","939",5
1,"788","788",7
-0.262251238631959,"788","789",7
0.0237015622048354,"788","790",7
NA,"788","822",1
-0.406218727620393,"788","823",6
NA,"788","824",0
-0.695063828813862,"788","825",3
0.597577507755201,"788","826",7
0.0233858226641114,"788","827",7
-0.514396621931775,"788","828",5
0.0264021790901033,"788","861",4
0.0931249137618151,"788","863",4
-0.552998386866834,"788","864",7
0.116365874105987,"788","865",7
NA,"788","866",0
0.877834958285061,"788","898",3
0.20707552945738,"788","899",7
0.0448091579828897,"788","900",7
-0.294230896256281,"788","901",7
-0.0516234139902752,"788","902",7
NA,"788","903",0
NA,"788","934",0
-1,"788","935",2
0.651351309871615,"788","936",7
0.0964612558293454,"788","937",7
-0.323040923034712,"788","938",7
0.205437552270133,"788","939",7
1,"789","789",22
0.604584305389249,"789","790",22
0.648625357078137,"789","822",14
-0.0048296206882638,"789","823",13
0.41923834685995,"789","824",6
0.770413623171323,"789","825",17
0.226366105008069,"789","826",21
0.498456239650925,"789","827",22
0.29789646983302,"789","828",14
0.000607460047734766,"789","861",12
-0.170814226022098,"789","863",13
0.417186728091036,"789","864",22
0.543556156494165,"789","865",22
0.39754812191429,"789","866",6
0.0787188335758562,"789","898",13
0.451994356446486,"789","899",22
0.680134670339547,"789","900",22
0.743866077976338,"789","901",22
0.467841736728667,"789","902",22
0.603458594549062,"789","903",6
-0.09924850210175,"789","934",9
0.658619183281133,"789","935",14
0.633083396498605,"789","936",21
0.349529098407446,"789","937",22
0.343367670583315,"789","938",22
0.430682888917185,"789","939",21
1,"790","790",22
0.675050720963326,"790","822",14
-0.446881115214918,"790","823",13
0.551141127748589,"790","824",6
0.350485583204793,"790","825",17
0.156737586944876,"790","826",21
0.406426666823507,"790","827",22
0.532575866986921,"790","828",14
0.117221603906941,"790","861",12
0.241730870729299,"790","863",13
0.390378156711406,"790","864",22
0.563477807922591,"790","865",22
0.203681575157032,"790","866",6
0.291228174079473,"790","898",13
0.376826503041788,"790","899",22
0.479655257340412,"790","900",22
0.561519713204978,"790","901",22
0.360948742454601,"790","902",22
0.226389500990663,"790","903",6
-0.0794296767375983,"790","934",9
0.708769273824667,"790","935",14
0.445225259020505,"790","936",21
0.291619895960814,"790","937",22
0.321568621176364,"790","938",22
0.361630115399814,"790","939",21
1,"822","822",14
-0.646591496529652,"822","823",6
-0.163386232636952,"822","824",6
0.603079510502204,"822","825",14
0.122259936695255,"822","826",13
0.464241244376944,"822","827",14
0.125894813613145,"822","828",8
0.584172227272434,"822","861",7
0.126908555898651,"822","863",8
0.248782428115805,"822","864",14
0.656208283177311,"822","865",14
0.494434204493549,"822","866",6
-0.00380610736295377,"822","898",10
0.532481450912702,"822","899",14
0.428920230757462,"822","900",14
0.690253324138253,"822","901",14
0.299644756347303,"822","902",14
0.907164861688074,"822","903",6
-0.419033912329026,"822","934",9
0.313968802930311,"822","935",12
0.590847944717003,"822","936",13
0.438239186742631,"822","937",14
0.329176667167816,"822","938",14
0.443803122042659,"822","939",13
1,"823","823",13
NA,"823","824",1
0.337927496080703,"823","825",9
0.15971202228437,"823","826",13
0.100172176256005,"823","827",13
-0.758775359583675,"823","828",5
-0.811062537634973,"823","861",4
-0.795805988494263,"823","863",7
-0.0682087001200552,"823","864",13
-0.220055240254605,"823","865",13
NA,"823","866",0
0.0132112205447498,"823","898",7
-0.461665547535597,"823","899",13
-0.0274373545472212,"823","900",13
-0.33857304957156,"823","901",13
0.27266670306538,"823","902",13
NA,"823","903",0
NA,"823","934",1
-0.218964154283367,"823","935",8
-0.156987934122397,"823","936",13
0.0497927107833195,"823","937",13
0.301117980626184,"823","938",13
-0.277903702010015,"823","939",13
1,"824","824",6
0.0678313664030443,"824","825",6
0.482162777528776,"824","826",6
0.362450143623711,"824","827",6
0.852243603218976,"824","828",5
-0.376042363287513,"824","861",4
0.161442721405374,"824","863",3
0.257775034622894,"824","864",6
0.341209286882828,"824","865",6
-0.986963585393082,"824","866",3
-0.465490886230154,"824","898",3
0.398962383686362,"824","899",6
0.170720032185701,"824","900",6
0.337217382649966,"824","901",6
0.553297786975555,"824","902",6
-0.74187338352318,"824","903",3
0.159456739697806,"824","934",6
0.854517572111595,"824","935",6
-0.307870883842884,"824","936",6
0.311032720867432,"824","937",6
0.136882951156621,"824","938",6
-0.016780823700092,"824","939",5
1,"825","825",17
0.629215204685554,"825","826",16
0.225921778118199,"825","827",17
0.00107107416963674,"825","828",9
0.749711222113301,"825","861",7
-0.217813362276539,"825","863",10
0.25924580809192,"825","864",17
0.424690508739031,"825","865",17
0.243738368978681,"825","866",6
0.02918828154251,"825","898",13
0.437555638071285,"825","899",17
0.577475063234933,"825","900",17
0.581444313957967,"825","901",17
0.473546969671094,"825","902",17
0.759069465901262,"825","903",6
-0.388840712313341,"825","934",9
0.442036127624423,"825","935",14
0.735176316198984,"825","936",16
0.238954578736483,"825","937",17
0.317284069333181,"825","938",17
0.465552403072884,"825","939",16
1,"826","826",21
-0.12042020390881,"826","827",21
0.523233151529986,"826","828",13
0.637712297448511,"826","861",11
-0.241173765000772,"826","863",12
-0.0199436046743663,"826","864",21
0.376601797985743,"826","865",21
-0.0285083797102377,"826","866",5
-0.285105017741252,"826","898",12
0.235342028917997,"826","899",21
0.339998431106353,"826","900",21
0.125932105422521,"826","901",21
0.238376226476657,"826","902",21
0.0753408566840509,"826","903",5
-0.441974066397982,"826","934",8
0.300052287756096,"826","935",14
0.465977416097092,"826","936",21
0.322040505145368,"826","937",21
0.171292217810379,"826","938",21
0.490491479642588,"826","939",20
1,"827","827",22
0.692880628383099,"827","828",14
-0.243042844716766,"827","861",12
0.445400631506073,"827","863",13
0.412234206861635,"827","864",22
0.337797147920455,"827","865",22
0.359933780602616,"827","866",6
0.15969283537452,"827","898",13
0.375854558349607,"827","899",22
0.34549122638171,"827","900",22
0.632243496037595,"827","901",22
0.409071890436422,"827","902",22
0.425261324142377,"827","903",6
0.172169890789445,"827","934",9
0.233784001142677,"827","935",14
0.0963285461976695,"827","936",21
0.387735735663767,"827","937",22
0.340288217222442,"827","938",22
-0.118578348010297,"827","939",21
1,"828","828",14
-0.11664008601138,"828","861",12
0.550316156749408,"828","863",9
0.665223271489298,"828","864",14
0.311337977362859,"828","865",14
-0.0237142421021597,"828","866",6
0.0451620358481022,"828","898",7
0.30639716468386,"828","899",14
0.281530520792946,"828","900",14
0.339357328324741,"828","901",14
0.250872392221449,"828","902",14
-0.0453898400151421,"828","903",6
0.139693316808928,"828","934",8
0.295937457421311,"828","935",6
0.0291346777527807,"828","936",13
0.713053969368324,"828","937",14
0.450331409188367,"828","938",14
0.0345895484380402,"828","939",13
1,"861","861",12
-0.322028103468413,"861","863",9
-0.45703766048413,"861","864",12
0.564064874580365,"861","865",12
0.190930237292046,"861","866",6
-0.396121361058794,"861","898",6
0.390288516216034,"861","899",12
0.283837424412018,"861","900",12
0.206654907623156,"861","901",12
0.0846712859824411,"861","902",12
0.475983124750545,"861","903",6
-0.906327186079354,"861","934",7
-0.0308184563399367,"861","935",5
0.233045739176895,"861","936",11
-0.0302847368528105,"861","937",12
0.119167531516063,"861","938",12
0.562562921412189,"861","939",12
1,"863","863",13
0.463398352141017,"863","864",13
-0.264944805843386,"863","865",13
-0.186297952035635,"863","866",6
0.418623469016388,"863","898",10
0.658515086101947,"863","899",13
0.327144698350576,"863","900",13
0.562009555520358,"863","901",13
0.341362388238589,"863","902",13
0.155034962096325,"863","903",6
0.58626057094957,"863","934",6
-0.000530340627678239,"863","935",8
-0.464821724305048,"863","936",12
0.0908549182182048,"863","937",13
-0.137647143216687,"863","938",13
-0.47016616423414,"863","939",13
1,"864","864",22
0.127718699323697,"864","865",22
0.324865905516832,"864","866",6
0.140906749777565,"864","898",13
0.327496461360995,"864","899",22
0.432588017381532,"864","900",22
0.416647567663104,"864","901",22
0.292901007507583,"864","902",22
0.19709703629931,"864","903",6
0.468947597388512,"864","934",9
0.380608473193172,"864","935",14
0.19155220973311,"864","936",21
0.367268521702435,"864","937",22
0.184600809679514,"864","938",22
0.162921513265747,"864","939",21
1,"865","865",22
0.418029202231686,"865","866",6
-0.0972126783808266,"865","898",13
0.440926816006549,"865","899",22
0.459874904769061,"865","900",22
0.611071034121928,"865","901",22
0.380107517942757,"865","902",22
0.536086623767547,"865","903",6
-0.507032953453299,"865","934",9
0.502115893508392,"865","935",14
0.498320296477508,"865","936",21
0.607679497122638,"865","937",22
0.38401002043778,"865","938",22
0.724244100581758,"865","939",21
1,"866","866",6
0.362521012429847,"866","898",6
-0.232189335117092,"866","899",6
0.404350000834717,"866","900",6
0.171906512437333,"866","901",6
-0.384499870413928,"866","902",6
0.62021238341866,"866","903",6
-0.292029562982043,"866","934",6
-0.996654019147317,"866","935",4
0.644291434750439,"866","936",5
0.22354424680555,"866","937",6
0.531567444908857,"866","938",6
0.463375554752913,"866","939",6
1,"898","898",13
0.136684066114769,"898","899",13
-0.104771117005004,"898","900",13
0.165614565445983,"898","901",13
0.142584294278129,"898","902",13
0.460564746773928,"898","903",6
0.154732573053561,"898","934",6
0.0638918354366716,"898","935",10
-0.160405632501342,"898","936",12
-0.0391200839568634,"898","937",13
0.21882036285672,"898","938",13
-0.317961881756985,"898","939",13
1,"899","899",22
0.734341832121769,"899","900",22
0.793089924811442,"899","901",22
0.569725496631646,"899","902",22
0.444513325782914,"899","903",6
0.416920083398271,"899","934",9
0.510748945561668,"899","935",14
0.260571020983231,"899","936",21
0.510066143686171,"899","937",22
0.143639390268399,"899","938",22
0.362906970991569,"899","939",21
1,"900","900",22
0.769083055710818,"900","901",22
0.680694641067262,"900","902",22
0.61453716041215,"900","903",6
0.46954633975675,"900","934",9
0.5589382355043,"900","935",14
0.511370341436855,"900","936",21
0.561897338472455,"900","937",22
0.466903818363466,"900","938",22
0.548946193844754,"900","939",21
1,"901","901",22
0.71926559865338,"901","902",22
0.752786123533295,"901","903",6
0.206254745642208,"901","934",9
0.584635039875939,"901","935",14
0.310183768922876,"901","936",21
0.458041346357853,"901","937",22
0.345421385207687,"901","938",22
0.349522687019141,"901","939",21
1,"902","902",22
-0.00537981803390947,"902","903",6
0.36057959025708,"902","934",9
0.590704735686285,"902","935",14
0.0976045208373228,"902","936",21
0.39331037487486,"902","937",22
0.474015554134143,"902","938",22
-0.0131822562462963,"902","939",21
1,"903","903",6
-0.536177684716977,"903","934",6
-0.547455889356647,"903","935",4
0.707459844149365,"903","936",5
0.384519661824169,"903","937",6
0.3172757021777,"903","938",6
0.719949978414272,"903","939",6
1,"934","934",9
0.556544775431048,"934","935",7
-0.493758269321192,"934","936",8
0.210665735217379,"934","937",9
0.0628202852369572,"934","938",9
-0.671527864876097,"934","939",8
1,"935","935",14
0.24527128472255,"935","936",14
0.307583787098407,"935","937",14
0.258708839779907,"935","938",14
0.291431341812472,"935","939",13
1,"936","936",21
0.299995917677399,"936","937",21
0.0517512941713359,"936","938",21
0.696428622339589,"936","939",20
1,"937","937",22
0.669671130658791,"937","938",22
0.451548084254847,"937","939",21
1,"938","938",22
0.0423402910917654,"938","939",21
